country,company_name,stock_code,mapping_status,matched_name,evidence_type,source_1,source_2,source_3,confidence_or_score,notes
USA,HEADWATERS,,needs_review,,current_mapping_row,,,,0.0,
TAIWAN,ARIMA COMMUNICATION CORP,8101,verified_tw_reference_fuzzy,Arima Comm.,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9426,
TAIWAN,ASIA PLASTIC RECYCLE,1337,verified_tw_reference_fuzzy,Asia Plastic,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.95,
TAIWAN,CHINA STEEL STRUCTURE CO,2013,verified_tw_current_round7,"China Steel Structure Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `China Steel Structure Co., Ltd.`/2013.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CSSC | 中國鋼鐵結構股份有限公司 | 中鋼構",,,1.0000,
TAIWAN,KD HOLDING CORP,6655,mapped_exact_normalized,KD,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,TAIWAN PROSPERITY CHEMIC,4725,verified_tw_historical_round8c,Taiwan Prosperity Chemical Corporation / 台灣神隆? TPC,current_mapping_row,Round8c web/Yahoo/Google evidence: TWSE factbook delisting table shows Taiwan Prosperity Chemical Corporation code 4725.,,,0.95,
TAIWAN,ANPEC ELECTRONICS CORP,6138,verified_tw_reference_fuzzy,ANPEC,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9194,
TAIWAN,CONTREL TECHNOLOGY,8064,verified_tw_reference_fuzzy,CONTREL,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9289,
TAIWAN,DIAMOND FLOWER ELE INSTR,6815,verified_tw_reference_fuzzy,Diamond,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9192,
TAIWAN,EFUN TECHNOLOGY,3523,verified_tw_current_round7,"EFUN Technology Co.,Ltd",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `EFUN Technology Co.,Ltd`/3523.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: EFUN | 迎輝 | 迎輝科技股份有限公司",,,1.0000,
TAIWAN,HONG TAI ELECTRIC IND'L,1612,verified_tw_reference_fuzzy,HONG TAI,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9248,
TAIWAN,HORIZON SECURITIES CO,6015,verified_tw_reference_fuzzy,HORIZON Sec.,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9511,
TAIWAN,MAGLAYERS SCIENTIFIC TE,3068,verified_tw_historical_round8,"MAG.LAYERS Scientific-Technics Co., Ltd. / 美磊",current_mapping_row,Round8 TPEx official delisted table + Yahoo/Google: Mag.Layers 3068,,,0.99,
TAIWAN,MICROELECTRONICS TECH,2314,verified_tw_current_round7,Microelectronics Technology Inc.,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Microelectronics Technology Inc.`/2314.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: MTI | 台揚 | 台揚科技股份有限公司,,,1.0000,
TAIWAN,O-TA PRECISION INDUSTRY,8924,verified_tw_current_round7,"O-TA Precision Industry Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `O-TA Precision Industry Co., Ltd.`/8924.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: O-TA | 大田 | 大田精密工業股份有限公司",,,1.0000,
TAIWAN,PARAGON TECHNOLOGIES CO,3518,verified_tw_current_round7,"Paragon Technologies Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `Paragon Technologies Co., Ltd.`/3518.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: PT TECH. | 柏騰 | 柏騰科技股份有限公司",,,1.0000,
TAIWAN,PLOTECH CO,6141,mapped_exact_normalized,PLOTECH,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,PORTWELL INC,6105,verified_tw_historical_round7,"Portwell, Inc.",current_mapping_row,Round7 official historical delisted source: TPEx EN deListed official delist_date=2017-10-17,,,1.0000,
TAIWAN,SEA SONIC ELECTRONICS CO,6203,verified_tw_reference_fuzzy,Sea Sonic,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9329,
TAIWAN,SOLELYTEX INDUSTRIAL,1471,verified_tw_yahoo_google_round8c,Solytech Enterprise Corporation / 首利,current_mapping_row,Round8c web/Yahoo/Google evidence: Solytech annual report says Stock Code 1471; company profile confirms Solytech Enterprise Corp.,,,0.95,
TAIWAN,TAIWAN CHI CHENG ENT.,3095,verified_tw_current_round7,"Chi Cheng Enterprise Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `Chi Cheng Enterprise Co., Ltd.`/3095.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CCC | 及成 | 及成企業股份有限公司",,,1.0000,
TAIWAN,TATUNG FINE CHEMICAL CO,2371,verified_tw_reference_fuzzy,TATUNG COMPANY,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.92,
TAIWAN,THAILIN SEMICONDUCTOR,5466,verified_tw_historical_round7,ThaiLin Semiconductor Corp.,current_mapping_row,Round7 official historical delisted source: TPEx EN deListed official delist_date=2015-06-17,,,1.0000,
TAIWAN,WELLYPOWER OPTRONICS,3080,verified_tw_historical_round8c,Wellypower Optronics Corp. / 威力盟,current_mapping_row,Round8c web/Yahoo/Google evidence: PatSnap/Discovery and Taipei Times show Wellypower Optronics stock symbol 3080; historical OTC/TSE transfer.,,,0.95,
USA,ALLISON TRANSMISSION HLD,,needs_review,,current_mapping_row,,,,0.0,
USA,AMERICAN REALTY CAP TRU,,needs_review,,current_mapping_row,,,,0.0,
USA,ANNIES,,needs_review,,current_mapping_row,,,,0.0,
USA,ARLINGTON ASSET INV A,,needs_review,,current_mapping_row,,,,0.0,
USA,BANKRATE,,needs_review,,current_mapping_row,,,,0.0,
USA,BLACK DIAMOND,,needs_review,,current_mapping_row,,,,0.0,
USA,BOFI HOLDING,,needs_review,,current_mapping_row,,,,0.0,
USA,DEL FRISCO'S RESTAURANT,,needs_review,,current_mapping_row,,,,0.0,
USA,DEMANDWARE,,needs_review,,current_mapping_row,,,,0.0,
USA,E2OPEN,,needs_review,,current_mapping_row,,,,0.0,
USA,EDGEN GROUP A,,needs_review,,current_mapping_row,,,,0.0,
USA,ELOQUA,,needs_review,,current_mapping_row,,,,0.0,
USA,EVERBANK FINANCIAL CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,EXACTTARGET,,needs_review,,current_mapping_row,,,,0.0,
USA,FIESTA RESTAURANT GRP,,needs_review,,current_mapping_row,,,,0.0,
USA,FIVE STAR QUALITY CARE,,needs_review,,current_mapping_row,,,,0.0,
USA,FORUM ENERGY TECH IN,,needs_review,,current_mapping_row,,,,0.0,
USA,GROUPON A,GRPN,mapped_exact_normalized,"Groupon, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HEALTHCARE TRUST OF AMER,,needs_review,,current_mapping_row,,,,0.0,
USA,HOME LOAN SERVICING SOL,,needs_review,,current_mapping_row,,,,0.0,
USA,HOMETRUST BANCSHARES,HTB,mapped_exact_normalized,"HomeTrust Bancshares, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,INCONTACT,,needs_review,,current_mapping_row,,,,0.0,
USA,INFINITY PHARMACEUTICALS,,needs_review,,current_mapping_row,,,,0.0,
USA,INFOBLOX,,needs_review,,current_mapping_row,,,,0.0,
USA,KAYAK SOFTWARE CORP A,,needs_review,,current_mapping_row,,,,0.0,
USA,MA COM TECHNOLOGY SOLTN,,needs_review,,current_mapping_row,,,,0.0,
USA,MAGNACHIP SEMICONDUCTER,,needs_review,,current_mapping_row,,,,0.0,
USA,MERRIMACK PHARMACEUTICAL,,needs_review,,current_mapping_row,,,,0.0,
USA,MIDSTATES PETROLEUM CO,,needs_review,,current_mapping_row,,,,0.0,
USA,MILLENNIAL MEDIA,,needs_review,,current_mapping_row,,,,0.0,
USA,NATIONSTAR MORTGAGE HLD,,needs_review,,current_mapping_row,,,,0.0,
USA,NEW YORK MORTGAGE TRUST,,needs_review,,current_mapping_row,,,,0.0,
USA,OPKO HEALTH,OPK,mapped_exact_normalized,"OPKO HEALTH, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,OREXIGEN THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,PEREGRINE SEMICONDUCTOR,,needs_review,,current_mapping_row,,,,0.0,
USA,PROOFPOINT,,needs_review,,current_mapping_row,,,,0.0,
USA,REXNORD CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,RLJ LODGING TRUST,RLJ,mapped_exact_normalized,RLJ Lodging Trust,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SELECT INCOME REIT,,needs_review,,current_mapping_row,,,,0.0,
USA,STAG INDUSTRIAL,STAG,mapped_exact_normalized,"STAG Industrial, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ANADIGICS,,needs_review,,current_mapping_row,,,,0.0,
USA,AVIAT NEWORKS,,needs_review,,current_mapping_row,,,,0.0,
USA,CAL DIVE INTERNATIONAL,,needs_review,,current_mapping_row,,,,0.0,
USA,CENVEO,,needs_review,,current_mapping_row,,,,0.0,
USA,DOLAN,,needs_review,,current_mapping_row,,,,0.0,
USA,ECHELON CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,FALCONSTOR SOFTWARE,,needs_review,,current_mapping_row,,,,0.0,
USA,GENCO SHIPPING & TRADING,GNK,mapped_exact_normalized,GENCO SHIPPING & TRADING LTD,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HURCO COMPANIES INC,HURC,mapped_exact_normalized,HURCO COMPANIES INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HYPERDYNAMICS CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,INTEVAC,,needs_review,,current_mapping_row,,,,0.0,
USA,KIT DIGITAL,,needs_review,,current_mapping_row,,,,0.0,
USA,LONE PINE RESOURCES,,needs_review,,current_mapping_row,,,,0.0,
USA,MODUSLINK GLOBAL SOLN,,needs_review,,current_mapping_row,,,,0.0,
USA,MONARCH CASINO & RESORT,MCRI,mapped_exact_normalized,MONARCH CASINO & RESORT INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,OVERSEAS SHIPHOLDING GRP,,needs_review,,current_mapping_row,,,,0.0,
USA,PACER INTERNATIONAL,,needs_review,,current_mapping_row,,,,0.0,
USA,PMFG,,needs_review,,current_mapping_row,,,,0.0,
USA,PROGENICS PHARM,,needs_review,,current_mapping_row,,,,0.0,
USA,SAVIENT PHARMACEUTICALS,,needs_review,,current_mapping_row,,,,0.0,
USA,SEACOAST BANKING CORP A,,needs_review,,current_mapping_row,,,,0.0,
USA,STR HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,TARGACEPT,,needs_review,,current_mapping_row,,,,0.0,
USA,TOWER INTERNATIONAL,,needs_review,,current_mapping_row,,,,0.0,
USA,ZAZA ENERGY,,needs_review,,current_mapping_row,,,,0.0,
TAIWAN,CLEANAWAY,8422,mapped_exact_normalized,Cleanaway,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,ENTIE COMMERCIAL BANK,2849,verified_tw_reference_fuzzy,EnTie Bank,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.83,
TAIWAN,ILI TECHNOLOGY CORP,3598,verified_tw_historical_round8c,ILI Technology Corp. / 奕力科技,current_mapping_row,Round8c web/Yahoo/Google evidence: TEDC stock table lists ILI TECHNOLOGY CORP. as S3598 / 3598; company registry confirms English name.,,,0.95,
TAIWAN,POYA,5904,mapped_exact_normalized,Poya,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,ROTAM GLOBAL AGROSCIE,4141,verified_tw_historical_round7,ROTAM,current_mapping_row,Round7 official historical delisted source: TWSE EN suspendListing official delist_date=2022/05/03,,,1.0000,
TAIWAN,TRANSASIA AIRWAYS,6702,verified_tw_historical_round8,TransAsia Airways Corporation / 復興航空,current_mapping_row,Round8 Yahoo/Google historical quote: TransAsia Airways 6702.TW; delisted after shutdown,,,0.99,
TAIWAN,ALCOR MICRO CORP,8054,mapped_exact_normalized,Alcor Micro,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,AVERMEDIA TECHNOLOGIES,2417,verified_tw_reference_fuzzy,AVERMEDIA,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9309,
TAIWAN,BRIGHT LED ELECTRONICS,3031,verified_tw_reference_fuzzy,BRIGHT,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9173,
TAIWAN,EPISIL TECHNOLOGIES INC,3707,verified_tw_reference_fuzzy,EPISIL,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9216,
TAIWAN,HARVATEK CORP,6168,verified_tw_reference_fuzzy,HARVATEK CORPOR,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9433,
TAIWAN,J TOUCH CORP,3584,verified_tw_historical_round8,JTouch Corporation / 介面,current_mapping_row,Round8 TWSE official delisted table + Yahoo/Google: JTouch 3584,,,0.99,
TAIWAN,KYE SYSTEMS CORP,2365,verified_tw_current_round7,KYE Systems Corp.,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `KYE Systems Corp.`/2365.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KYE | 昆盈 | 昆盈企業股份有限公司,,,1.0000,
TAIWAN,MIRLE AUTOMATION CORP,2464,verified_tw_reference_fuzzy,Mirle,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9213,
TAIWAN,SAN CHIH SEMICONDUCTOR,3579,verified_tw_historical_round8c,"San Chih Semiconductor Co., Ltd. / 尚志半導體",current_mapping_row,Round8c web/Yahoo/Google evidence: TEDC stock table lists San Chih Semiconductor as S3579; company site/EMIS confirm name.,,,0.95,
TAIWAN,STAR COMGISTIC CAPITAL,4930,verified_tw_reference_fuzzy,Star Comgistic,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9536,
USA,ADVANCED EMISSIONS SOL,,needs_review,,current_mapping_row,,,,0.0,
USA,AGIOS PHARMACEUTICALS,AGIO,mapped_exact_normalized,"AGIOS PHARMACEUTICALS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ALTISOURCE RESIDENTIAL,,needs_review,,current_mapping_row,,,,0.0,
USA,AMERICAN RESIDENTIAL PRP,,needs_review,,current_mapping_row,,,,0.0,
USA,ANIKA THERAPEUTICS,ANIK,mapped_exact_normalized,"Anika Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ARATANA THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,ARTISAN PARTNERS ASSET,,needs_review,,current_mapping_row,,,,0.0,
USA,ATHLON ENERGY,,needs_review,,current_mapping_row,,,,0.0,
USA,AVIV REIT,,needs_review,,current_mapping_row,,,,0.0,
USA,CALLIDUS SOFTWARE,,needs_review,,current_mapping_row,,,,0.0,
USA,CARBONITE,,needs_review,,current_mapping_row,,,,0.0,
USA,CARMIKE CINEMAS A,,needs_review,,current_mapping_row,,,,0.0,
USA,CHANNELADVISOR CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,DIAMOND RESORTS INTNL,,needs_review,,current_mapping_row,,,,0.0,
USA,ENANTA PHARMACEUT,,needs_review,,current_mapping_row,,,,0.0,
USA,EVERTEC,EVTC,mapped_exact_normalized,"EVERTEC, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FOX FACTORY HOLDING CORP,FOXF,mapped_exact_normalized,FOX FACTORY HOLDING CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FRANKS INTERNATIONAL,,needs_review,,current_mapping_row,,,,0.0,
USA,FUTUREFUEL CORP,FF,mapped_exact_normalized,FutureFuel Corp.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GIGAMON,,needs_review,,current_mapping_row,,,,0.0,
USA,GLOBAL BRASS & COPPER,,needs_review,,current_mapping_row,,,,0.0,
USA,HCI GROUP,HCI,mapped_exact_normalized,"HCI Group, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,IMMERSION CORP,IMMR,mapped_exact_normalized,IMMERSION CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,INDEPENDENT BANK GROUP,INDB,mapped_exact_normalized,INDEPENDENT BANK CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,INSYS THERAPEUTICS INC,,needs_review,,current_mapping_row,,,,0.0,
USA,INTREXON CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,MARKETO,,needs_review,,current_mapping_row,,,,0.0,
USA,MILLER ENERGY RESOURCES,,needs_review,,current_mapping_row,,,,0.0,
USA,MRC GLOBAL,,needs_review,,current_mapping_row,,,,0.0,
USA,NOODLES & CO A,NDLS,mapped_exact_normalized,NOODLES & Co,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NRG YIELD A,,needs_review,,current_mapping_row,,,,0.0,
USA,ORGANOVO HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,PGT,,needs_review,,current_mapping_row,,,,0.0,
USA,PINNACLE FOODS,,needs_review,,current_mapping_row,,,,0.0,
USA,PLY GEM HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,PORTOLA PHARMACEUTICALS,,needs_review,,current_mapping_row,,,,0.0,
USA,PTC THERAPEUTICS,PTCT,mapped_exact_normalized,"PTC THERAPEUTICS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RALLY SOFTWARE DEV,,needs_review,,current_mapping_row,,,,0.0,
USA,RECEPTOS INC,,needs_review,,current_mapping_row,,,,0.0,
USA,RENEWABLE ENERGY GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,RESTORATION HARDWARE HLD,,needs_review,,current_mapping_row,,,,0.0,
USA,RETAIL PROP OF AME A,,needs_review,,current_mapping_row,,,,0.0,
USA,RETAILMENOT SERIES 1,,needs_review,,current_mapping_row,,,,0.0,
USA,ROCKWELL MEDICAL,RMTI,mapped_exact_normalized,"ROCKWELL MEDICAL, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RUCKUS WIRELESS,,needs_review,,current_mapping_row,,,,0.0,
USA,SILVER SPRING NETWORKS,,needs_review,,current_mapping_row,,,,0.0,
USA,STEMLINE THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,AMPCO-PITTSBURGH CORP,AP,mapped_exact_normalized,AMPCO PITTSBURGH CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CHEMICAL FINANCIAL CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,CRA INTL,,needs_review,,current_mapping_row,,,,0.0,
USA,GLADSTONE CAP CO,,needs_review,,current_mapping_row,,,,0.0,
USA,GORMAN-RUPP CO (THE),GRC,mapped_exact_normalized,GORMAN RUPP CO,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,JAKKS PACIFIC,JAKK,mapped_exact_normalized,JAKKS PACIFIC INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LIMELIGHT NETWORKS,,needs_review,,current_mapping_row,,,,0.0,
USA,NAT'L WESTERN LIFE INS A,,needs_review,,current_mapping_row,,,,0.0,
USA,NEWSTAR FINANCIAL,,needs_review,,current_mapping_row,,,,0.0,
USA,NORANDA ALUMINUM HOLDING,,needs_review,,current_mapping_row,,,,0.0,
USA,PARK NATIONAL CORP,PRK,mapped_exact_normalized,Park National Corporation Common Stock,current_mapping_row,NasdaqTrader otherlisted,,,1.0,
USA,SANDY SPRING BANCORP,,needs_review,,current_mapping_row,,,,0.0,
USA,SKILLED HC GRP A,,needs_review,,current_mapping_row,,,,0.0,
USA,SPEEDWAY MOTORSPORTS,,needs_review,,current_mapping_row,,,,0.0,
USA,SWISHER HYGIENE (US),,needs_review,,current_mapping_row,,,,0.0,
USA,SWS GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,TOMPKIN FINANCIAL,,needs_review,,current_mapping_row,,,,0.0,
USA,VANTAGE DRILLING CO,,needs_review,,current_mapping_row,,,,0.0,
USA,VICAL,,needs_review,,current_mapping_row,,,,0.0,
USA,ZAGG,,needs_review,,current_mapping_row,,,,0.0,
TAIWAN,CENTER LABORATORIES,4123,verified_tw_reference_fuzzy,Center Lab.,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9426,
TAIWAN,FIRST STEAMSHIP,2601,verified_tw_current_round7,"First Steamship Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `First Steamship Co., Ltd.`/2601.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FSC | 益航 | 益航股份有限公司",,,1.0000,
TAIWAN,GLYCONEX,4168,mapped_exact_normalized,GlycoNex Inc.,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,KINGCAN HOLDINGS,8411,mapped_exact_normalized,KINGCAN,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,NAN LIU ENTERPRISE,6504,verified_tw_reference_fuzzy,NAN LIU,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9289,
TAIWAN,ORIENT EUROPHARMA CO,4120,verified_tw_current_round7,"Orient EuroPharma Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `Orient EuroPharma Co., Ltd.`/4120.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: OEP | 友華 | 友華生技醫藥股份有限公司",,,1.0000,
TAIWAN,SINPHAR PHARMACEUT CO,1734,verified_tw_reference_fuzzy,SINPHAR,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9289,
TAIWAN,YEONG GUAN ENERGY GROUP,1589,verified_tw_yahoo_google_round8c,"Yeong Guan Energy Technology Group Co., Ltd. / 永冠-KY",current_mapping_row,Round8c web/Yahoo/Google evidence: Reuters/ISIN pages show Yeong Guan Energy Technology Group code 1589 / 1589.TW.,,,0.95,
TAIWAN,ADVANCED INT'L MULTITECH,8938,verified_tw_yahoo_round8b,"Advanced International Multitech Co., Ltd. / 明安",current_mapping_row,Round8b Yahoo Finance search: Advanced International Multitech -> 8938.TWO.,,,0.98,
TAIWAN,LEOFOO DEVELOPMENT CORP,2705,verified_tw_reference_fuzzy,LEOFOO,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9233,
TAIWAN,SUNREX TECHNOLOGY CORP,2387,verified_tw_reference_fuzzy,SUNREX,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,TANG ENG IRON WORKS CO,2035,verified_tw_current_round7,"Tang Eng Iron Works Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `Tang Eng Iron Works Co., Ltd.`/2035.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TE | 唐榮公司 | 唐榮鐵工廠股份有限公司",,,1.0000,
