country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status,is_verified_mapping,universe_match,universe_checked,backtest_ready_mapping
TAIWAN,SUNREX TECHNOLOGY CORP,2387,SUNREX,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TANG ENG IRON WORKS CO,2035,"Tang Eng Iron Works Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Tang Eng Iron Works Co., Ltd.`/2035.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TE | 唐榮公司 | 唐榮鐵工廠股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,AMERIS BANCORP,ABCB,Ameris Bancorp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CENTRAL GARDEN & PET,CENT,CENTRAL GARDEN & PET CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DAWSON GEOPHYSICAL CO,DWSN,DAWSON GEOPHYSICAL CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,CHIPMOS TECHNOLOGIES,8150,ChipMOS,FinLab company_basic_info:英文簡稱,0.925,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ENNOCONN CORP,6414,ENNOCONN,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SWANCOR IND CO,3708,Swancor,FinLab company_basic_info:英文簡稱,0.9536,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,VOLTRONIC POWER TECHNO,6409,VOLTRONIC,FinLab company_basic_info:英文簡稱,0.9309,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,AV TECH CORP,8072,AV TECH,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,E-LIFE MALL CORPORATION,6281,E-LIFE,FinLab company_basic_info:英文簡稱,0.9445,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,FSP TECHNOLOGY,3015,FSP Technology Inc.,Round7 current-code discovery: Yahoo Finance search matched `FSP Technology Inc.`/3015.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FSP | 全漢 | 全漢企業股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GREAT TAIPEI GAS,9908,The Great Taipei Gas Corporation,Round7 current-code discovery: Yahoo Finance search matched `The Great Taipei Gas Corporation`/9908.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GTG | 大台北 | 大台北區瓦斯股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,INFORTREND TECHNOLOGY,2495,Infortrend,FinLab company_basic_info:英文簡稱,0.9376,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KWONG FONG INDUSTRIES,1416,Kwong Fong Industries Corporation,Round7 current-code discovery: Yahoo Finance search matched `Kwong Fong Industries Corporation`/1416.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KFIC | 廣豐 | 廣豐實業股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LINGSEN PRECISION IND,2369,"Lingsen Precision Industries, Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Lingsen Precision Industries, Ltd.`/2369.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: LPI | 菱生 | 菱生精密工業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SILICON INTEGRATED SYS,2363,Silicon Integrated Systems Corp.,Round7 current-code discovery: Yahoo Finance search matched `Silicon Integrated Systems Corp.`/2363.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: SiS | 矽統 | 矽統科技股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SILITECH TECHNOLOGY CORP,3311,Silitech,FinLab company_basic_info:英文簡稱,0.9321,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TAH HSIN INDUSTRIAL CO,1315,TAH HSIN,FinLab company_basic_info:英文簡稱,0.9321,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TSANN KUEN ENTERPRISE CO,2430,"Tsann Kuen Enterprise Co.,Ltd","Round7 current-code discovery: Yahoo Finance search matched `Tsann Kuen Enterprise Co.,Ltd`/2430.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TKE | 燦坤 | 燦坤實業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,USUN TECHNOLOGY,3498,"Usun Technology Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Usun Technology Co., Ltd.`/3498.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: USUN | 陽程 | 陽程科技股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,A10 NETWORKS,ATEN,"A10 Networks, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,APPLE HOSPITALITY REIT,APLE,"Apple Hospitality REIT, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CENTURY COMMUNITIES,CCS,"Century Communities, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GERMAN AMERICAN BANCORP,GABC,"GERMAN AMERICAN BANCORP, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GLAUKOS,GKOS,GLAUKOS Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GLOBAL NET LEASE,GNL,"Global Net Lease, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GLOBAL PAYMENTS,GPN,GLOBAL PAYMENTS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TILLY'S INC A,TLYS,"TILLY'S, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,ADV WIRELESS SC,8086,Advanced Wireless Semiconductor Company / 宏捷科,Round8 Same issuer abbreviation as ADV WIRELESS SEMICONDUC -> 8086.TWO,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LAND MARK OPTOELECTRS,3081,LandMark Optoelectronics Corporation / 聯亞,Round8b Yahoo Finance search: LandMark Optoelectronics -> 3081.TWO.,0.98,verified_tw_yahoo_round8b,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LION TRAVEL SERVICE,2731,"Lion Travel Service Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Lion Travel Service Co., Ltd.`/2731.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: Liontravel | 雄獅 | 雄獅旅行社股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SUNNY FRIEND ENV TECH,8341,"Sunny Friend Environmental Technology Co., Ltd. / 日友",Round8b Yahoo Finance search: Sunny Friend Environmental -> 8341.TW.,0.98,verified_tw_yahoo_round8b,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TRUELIGHT CORP,3234,TrueLight,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ADV LITHIUM ELECTROCHEM,5227,"Advanced Lithium Electrochemistry Co., Ltd. / 立凱-KY",Round8 Same issuer abbreviation as Advanced Lithium Electrochemistry -> 5227.TWO,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ALI CORP,3041,ALi,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ASIA PLASTIC RECYCLING,1337,Asia Plastic,FinLab company_basic_info:英文簡稱,0.9445,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CYBERTAN TECHNOLOGY,3062,CyberTAN,FinLab company_basic_info:英文簡稱,0.9321,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,EASTERN MEDIA INTL,2614,Eastern Media International Corporation / 東森,Round8b Yahoo Finance search: Eastern Media International -> 2614.TW.,0.98,verified_tw_yahoo_round8b,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GEMTEK TECHNOLOGY CORP,4906,GEMTEK,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GEOVISION,3356,GeoVision,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GLOBAL MIXED-MODE TECH,8081,GLOBAL MIXED-MODE TECHNOLOGY INC,Round7 official historical delisted source: TPEx EN deListed official delist_date=2008-12-30,1.0000,verified_tw_historical_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,HANNSTOUCH SOLUTION,3049,HannsTouch,FinLab company_basic_info:英文簡稱,0.9426,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KINGS TOWN CONSTRUCTION,2524,"King's Town Construction Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `King's Town Construction Co., Ltd.`/2524.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KTC | 京城 | 京城建設股份有限公司",0.9787,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,FIRST HAWAIIAN,FHB,"FIRST HAWAIIAN, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,CHAROEN POKPHAND ENT,1215,"Charoen Pokphand Enterprise (Taiwan) Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Charoen Pokphand Enterprise (Taiwan) Co., Ltd.`/1215.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CPE | 卜蜂 | 台灣卜蜂企業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHUNGHWA PRECISION TEST,6510,"Chunghwa Precision Test Tech. Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Chunghwa Precision Test Tech. Co., Ltd.`/6510.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CHPT | 中華精測科技股份有限公司 | 精測",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ALTEK CORP,3059,Altek,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,COXON PRECISE INDUSTRIAL,3607,Coxon,FinLab company_basic_info:英文簡稱,0.9108,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CYBERLINK CORP,5203,CyberLink,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,FEDERAL CORP,2102,FEDERAL CORP,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,FIRST HOTEL,2706,FIRST HOTEL,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KEE TAI PROPERTIES CO,2538,"Kee Tai Properties Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Kee Tai Properties Co., Ltd.`/2538.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KeeTai | 基泰 | 基泰建設股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,MIN AIK TECHNOLOGY CO,3060,MIN AIK,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,RICH DEVELOPMENT CO,5512,"Rich Development Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Rich Development Co., Ltd.`/5512.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: RICH | 力麒 | 力麒建設股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SOLAR APPLIED MATRLS,1785,Solar,FinLab company_basic_info:英文簡稱,0.915,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,ABEONA THERAPEUTICS,ABEO,ABEONA THERAPEUTICS INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FLOOR & DECOR HOLDINGS A,FND,"Floor & Decor Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ICHOR HOLDINGS,ICHR,"ICHOR HOLDINGS, LTD.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MADRIGAL PHARMACEUTICALS,MDGL,"MADRIGAL PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NICOLET BANKSHARES,NIC,NICOLET BANKSHARES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PEABODY ENERGY,BTU,PEABODY ENERGY CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PROPETRO HOLDING CORP,PUMP,ProPetro Holding Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RADNET,RDNT,"RadNet, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RIGEL PHARMACEUTICALS,RIGL,RIGEL PHARMACEUTICALS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SIMPLY GOOD FOODS,SMPL,Simply Good Foods Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TPG RE FINANCE TRUST,TRTX,"TPG RE Finance Trust, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,WARRIOR MET COAL,HCC,"WARRIOR MET COAL, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BRISTOW GROUP,VTOL,Bristow Group Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FLOTEK INDUSTRIES,FTK,"Flotek Industries, Inc. Common Stock",NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HARMONIC,HLIT,HARMONIC INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NATURAL HEALTH TRENDS,NHTC,NATURAL HEALTH TRENDS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SEACOR MARINE HOLDINGS,SMHI,SEACOR Marine Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,FOXSEMICON INTGR TECH,3413,Foxsemicon Integrated Technology Inc. / 京鼎,Round8b Yahoo Finance search: Foxsemicon Integrated Technology -> 3413.TW.,0.98,verified_tw_yahoo_round8b,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KS TERMINALS,3003,K.S. Terminals Inc.,Round7 current-code discovery: Yahoo Finance search matched `K.S. Terminals Inc.`/3003.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KST | 健和興 | 健和興端子股份有限公司,0.9600,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,NUVOTON TECHNOLOGY,4919,Nuvoton Technology Corporation,Round7 current-code discovery: Yahoo Finance search matched `Nuvoton Technology Corporation`/4919.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: NTC | 新唐 | 新唐科技股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,O-BANK,2897,O-Bank,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,PAIHO SHIH HOLDINGS,8404,PAIHO SHIH,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,QUANG VIET ENTERPRISE,4438,"Quang Viet Enterprise Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Quang Viet Enterprise Co., Ltd.`/4438.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: QVE | 廣越 | 廣越企業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ROO HSING,4414,ROO HSING,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,THINKING ELECTRONIC INDL,2428,THINKING,FinLab company_basic_info:英文簡稱,0.9233,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,FORMOSAN RUBBER GROUP,2107,Formosan Rubber Group Inc.,Round7 current-code discovery: Yahoo Finance search matched `Formosan Rubber Group Inc.`/2107.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FRG | 厚生 | 厚生股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,HUNG POO REAL ESTATE DEV,2536,"Hong Pu / Hung Poo Real Estate Development Co., Ltd. / 宏普",Round8c web/Yahoo/Google evidence: Yahoo/MarketScreener/TradingView show Hong Pu/Hung Poo Real Estate Development code 2536.,0.95,verified_tw_yahoo_google_round8c,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KUOYANG CONSTRUCTION,2505,"Kuo Yang Construction Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Kuo Yang Construction Co., Ltd.`/2505.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ky | 國揚 | 國揚實業股份有限公司",0.9756,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LONG BON DEVELOPMENT CO,2514,LONG BON,FinLab company_basic_info:英文簡稱,0.93,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SAMPO CORP,1604,SAMPO,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SUNSPRING METAL,2062,Sunspring Metal Corporation,Round7 current-code discovery: Yahoo Finance search matched `Sunspring Metal Corporation`/2062.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: SSM | 橋椿 | 橋椿金屬股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
